Customer ID,Frequency,Monetary,churn_prob,churned
14198.0,7,1225.28,0.27,0
14199.0,4,1091.7,0.76,1
14200.0,1,379.2,0.87,1
14201.0,8,967.34,0.38,0
14202.0,3,847.76,0.91,1
14203.0,1,339.34,0.98,1
14204.0,3,901.9300000000001,0.22,0
14205.0,8,2170.4,0.07,0
14206.0,3,1185.01,0.66,1
14207.0,1,157.8,0.95,1
14208.0,1,415.31,0.17,0
14209.0,13,4441.49,0.14,0
14210.0,15,5555.33,0.04,0
14211.0,14,3071.08,0.0,0
14212.0,1,1119.66,0.32,0
14213.0,1,1192.2,0.93,1
14214.0,3,899.16,0.23,0
14215.0,7,2724.88,0.16,0
14216.0,1,310.74,0.18,0
14217.0,15,2496.91,0.05,0
14219.0,2,543.89,0.22,0
14220.0,4,1515.0,0.77,1
14221.0,14,5113.7,0.01,0
14222.0,1,683.17,0.81,1
14223.0,2,656.59,0.13,0
14224.0,8,1711.28,0.07,0
14225.0,4,2037.02,0.72,1
14226.0,3,2479.7400000000002,0.16,0
14227.0,12,5417.27,0.03,0
14228.0,3,745.5,0.9,1
14229.0,6,1808.97,0.11,0
14230.0,3,979.8000000000001,0.82,1
14231.0,4,1235.6200000000001,0.45,1
14232.0,3,1315.73,0.18,0
14233.0,6,2400.65,0.25,0
14235.0,8,4375.99,0.02,0
14236.0,4,1443.08,0.13,0
14237.0,2,632.14,0.85,1
14238.0,3,434.23,0.93,1
14239.0,16,3177.36,0.06,0
14240.0,2,584.0,0.19,0
14241.0,2,333.7,0.78,1
14242.0,2,280.55,0.92,1
14243.0,14,6833.06,0.03,0
14244.0,1,366.42,0.97,1
14245.0,2,1693.45,0.8,1
14246.0,2,969.87,0.3,0
14247.0,5,772.66,0.9,1
14248.0,3,1032.95,0.44,1
14249.0,12,5625.461,0.7,1
14252.0,1,350.99,0.93,1
14253.0,2,363.40000000000003,0.83,1
14254.0,1,601.03,0.83,1
14255.0,1,1000.63,0.92,1
14256.0,5,2473.9900000000002,0.7,1
14257.0,7,4191.650000000001,0.13,0
14258.0,23,28767.68,0.03,0
14259.0,1,120.0,0.99,1
14260.0,3,824.28,0.8,1
14262.0,2,545.5,0.58,0
14263.0,1,322.93,0.89,1
14264.0,6,1517.3600000000001,0.68,1
14265.0,3,1095.22,0.46,0
14266.0,1,40.56,0.93,1
14267.0,3,1516.24,0.86,1
14268.0,1,354.85,0.92,1
14269.0,1,295.73,0.81,1
14270.0,1,492.65000000000003,0.72,1
14271.0,2,219.13,0.87,1
14272.0,3,614.94,0.29,0
14273.0,3,450.05,0.16,0
14274.0,1,256.6,0.85,1
14275.0,6,1189.3799999999999,0.83,1
14276.0,6,1703.34,0.24,0
14277.0,7,14647.039999999999,0.09,0
14278.0,1,205.83,0.92,1
14279.0,2,191.86,0.89,1
14280.0,1,134.04,0.95,1
14281.0,1,245.15,0.9,1
14282.0,17,6371.8,0.0,0
14283.0,4,628.44,0.77,1
14284.0,1,704.4,0.19,0
14285.0,5,1380.31,0.18,0
14286.0,5,5901.09,0.12,0
14287.0,2,83.28,0.21,0
14288.0,1,426.6,0.91,1
14289.0,5,832.7800000000001,0.66,0
14290.0,4,2979.4700000000003,0.19,0
14291.0,18,6051.07,0.0,0
14292.0,11,6944.53,0.06,0
14293.0,8,2960.78,0.18,0
14294.0,1,375.34000000000003,0.77,1
14295.0,4,2196.71,0.15,0
14296.0,2,456.4,0.59,1
14297.0,1,232.6,0.13,0
14298.0,73,74660.15,0.05,0
14299.0,22,12099.81,0.03,0
14301.0,3,1352.04,0.42,0
14302.0,3,742.9000000000001,0.86,1
14303.0,2,277.94,0.94,1
14304.0,3,1725.01,0.85,1
14305.0,1,1044.2,0.32,0
14306.0,4,1058.0800000000002,0.15,0
14307.0,8,4383.2,0.06,0
14308.0,2,1147.02,0.99,1
14309.0,8,2738.3,0.06,0
14310.0,1,492.1,0.94,1
14311.0,2,516.45,0.92,1
14312.0,9,2333.29,0.07,0
14314.0,1,109.8,0.65,0
14315.0,5,1878.64,0.12,0
14316.0,5,1370.34,0.35,1
14318.0,1,158.02,0.99,1
14319.0,1,494.85,0.86,1
14320.0,5,1346.75,0.81,1
14321.0,4,1314.24,0.14,0
14322.0,4,474.1,0.92,1
14323.0,1,299.82,0.12,0
14324.0,2,701.61,0.93,1
14325.0,1,245.48,0.93,1
14326.0,3,940.98,0.78,1
14327.0,6,1894.93,0.75,1
14328.0,1,445.05,0.99,1
14329.0,11,7998.06,0.02,0
14330.0,1,200.63,0.94,1
14331.0,1,383.66,0.3,0
14332.0,3,1196.24,0.29,0
14334.0,9,3444.5,0.05,0
14336.0,3,1114.39,0.08,0
14338.0,3,928.1,0.81,1
14339.0,2,620.27,0.79,1
14340.0,1,134.70000000000002,1.0,1
14341.0,14,2988.19,0.04,0
14342.0,4,669.62,0.15,0
14343.0,4,1088.91,0.8,1
14344.0,19,3216.4,0.05,0
14346.0,4,1556.61,0.4,0
14347.0,1,82.60000000000001,0.99,1
14348.0,1,409.57,0.95,1
14350.0,3,972.03,0.91,1
14351.0,1,51.0,0.86,1
14352.0,4,1078.96,0.43,1
14353.0,3,376.5,0.77,1
14355.0,3,1014.45,0.86,1
14358.0,2,400.06,0.53,1
14361.0,1,214.71,0.83,1
14363.0,2,227.47000000000003,0.93,1
14364.0,7,3366.25,0.11,0
14365.0,2,634.68,0.87,1
14366.0,1,136.0,0.9766516174743397,1
14367.0,10,5448.45,0.16,0
14368.0,1,155.0,0.91,1
14369.0,2,469.13,0.89,1
14370.0,6,1175.78,0.82,1
14371.0,1,100.5,0.95,1
14372.0,2,860.08,0.87,1
14373.0,1,76.55,0.91,1
14374.0,1,108.0,0.93,1
14375.0,3,1132.99,0.83,1
14376.0,1,215.46,0.86,1
14377.0,2,617.05,0.79,1
14378.0,1,131.25,0.98,1
14379.0,3,1031.79,0.33,0
14380.0,1,48.96,0.96,1
14381.0,1,428.66,0.2,0
14382.0,1,620.73,0.56,0
14383.0,1,242.09,0.31,0
14384.0,1,58.5,0.72,1
14386.0,1,142.4,0.98,1
14388.0,12,4988.12,0.06,0
14389.0,4,1165.69,0.27,0
14390.0,8,3339.67,0.05,0
14391.0,1,135.6,0.92,1
14392.0,1,266.4,0.94,1
14393.0,1,67.95,0.89,1
14394.0,1,93.8,0.9,1
14395.0,17,6666.52,0.03,0
14396.0,6,1744.29,0.28,0
14397.0,7,582.88,0.62,0
14398.0,2,707.7900000000001,0.85,1
14399.0,8,2113.16,0.21,1
14400.0,3,1732.47,0.85,1
14401.0,15,4571.76,0.01,0
14402.0,1,285.6,0.86,1
14403.0,5,1676.51,0.08,0
14404.0,11,2463.07,0.19,0
14405.0,1,195.0,0.69,1
14407.0,3,1478.04,0.09,0
14408.0,8,2718.5600000000004,0.07,0
14409.0,7,3449.57,0.01,0
14410.0,9,2526.05,0.04,0
14411.0,1,1063.0,0.91,1
14412.0,1,656.16,0.31,0
14413.0,4,770.37,0.91,1
14414.0,3,1415.19,0.2,0
14415.0,17,9166.39,0.01,0
14417.0,1,604.2,0.74,1
14419.0,3,510.41,0.14,0
14420.0,3,1251.65,0.23,0
14421.0,5,2111.44,0.2,0
14422.0,15,7040.030000000001,0.0,0
14423.0,3,916.61,0.66,1
14425.0,3,661.39,0.92,1
14426.0,13,10131.85,0.09,0
14427.0,2,900.1800000000001,0.49,0
14428.0,2,330.62,0.24,0
14429.0,1,516.28,0.77,1
14430.0,3,1220.9,0.85,1
14431.0,4,2614.2,0.29,1
14433.0,1,289.6,0.63,1
14435.0,1,90.42,0.9,1
14436.0,1,182.64,0.27,0
14437.0,5,958.84,0.85,1
14438.0,1,131.9,0.97,1
14439.0,5,9443.04,0.84,1
14440.0,10,5466.76,0.05,0
14441.0,8,3255.64,0.12,0
14442.0,7,5367.02,0.66,1
14443.0,4,1957.79,0.06,0
14444.0,1,132.04,0.82,1
14445.0,1,221.65,0.83,1
14446.0,2,504.77,0.2,0
14447.0,3,1149.53,0.22,0
14448.0,1,102.35,0.41,0
14449.0,6,1977.0,0.11,0
14450.0,7,1128.44,0.52,1
14451.0,11,3006.18,0.04,0
14452.0,2,401.15,0.28,0
14453.0,1,119.93,0.7,1
14454.0,5,977.3,0.87,1
14455.0,4,628.21,0.87,1
14456.0,2,142.38,0.16,0
14457.0,1,113.64,0.84,1
14458.0,1,237.42,0.95,1
14459.0,2,5375.741,0.8,1
14460.0,8,935.7,0.16,0
14461.0,13,6713.5,0.65,1
14462.0,9,1547.47,0.11,0
14463.0,3,566.37,0.3,0
14464.0,2,111.0,0.86,1
14465.0,11,3946.03,0.64,1
14466.0,10,3720.2,0.06,0
14467.0,9,1753.93,0.09,0
14468.0,1,204.24,0.89,1
14469.0,4,2112.21,0.85,1
14470.0,2,548.49,0.23,0
14471.0,2,400.95,0.85,1
14472.0,7,1936.46,0.12,0
14473.0,1,85.0,0.34,0
14474.0,1,730.42,0.24,0
14475.0,3,847.47,0.17,0
14476.0,1,215.7,0.89,1
14477.0,5,1183.0,0.38,0
14478.0,4,1276.66,0.75,1
14479.0,4,1299.1100000000001,0.84,1
14480.0,3,1020.47,0.26,0
14481.0,5,2311.49,0.76,1
14482.0,7,2527.86,0.03,0
14483.0,2,257.1,0.82,1
14484.0,3,749.0600000000001,0.21,0
14486.0,2,175.5,0.93,1
14487.0,2,382.38,0.51,0
14489.0,4,1574.93,0.79,1
14490.0,2,1273.47,0.92,1
14491.0,2,468.13,0.93,1
14492.0,7,1921.91,0.66,1
14493.0,6,3358.13,0.11,0
14494.0,2,261.9,0.23,0
14495.0,1,51.0,0.3,0
14496.0,7,2668.23,0.76,1
14497.0,2,697.0600000000001,0.85,1
14498.0,8,2875.65,0.22,0
14499.0,5,1449.67,0.18,0
14500.0,1,284.85,0.44,0
14501.0,2,251.21,0.64,1
14502.0,7,1176.01,0.12,0
14503.0,1,597.07,0.72,0
14504.0,3,542.71,0.17,0
14505.0,16,9288.960000000001,0.04,0
14506.0,5,2110.16,0.14,0
14507.0,8,2516.56,0.03,0
14508.0,3,598.52,0.12,0
14509.0,1,110.95,0.89,1
14510.0,3,1007.28,0.42,1
14512.0,7,1223.47,0.85,1
14513.0,5,649.77,0.18,0
14514.0,8,3946.7400000000002,0.07,0
14515.0,8,2412.82,0.07,0
14516.0,1,163.92,0.89,1
14517.0,1,252.45000000000002,0.23,0
14519.0,2,206.09,0.9,1
14520.0,1,165.0,0.5875388609290879,0
14521.0,1,199.45000000000002,0.83,1
14522.0,5,1062.71,0.16,0
14524.0,9,2118.75,0.03,0
14525.0,13,5941.38,0.03,0
14526.0,1,262.4,0.91,1
14527.0,101,23842.55,0.08,0
14530.0,13,4832.33,0.07,0
14531.0,1,376.34,1.0,1
14532.0,11,3859.18,0.65,1
14533.0,5,1950.1499999999999,0.21,0
14534.0,20,4574.26,0.03,0
14535.0,7,4020.51,0.07,0
14536.0,1,171.8,0.97,1
14537.0,1,285.84,0.25,0
14538.0,4,1089.0900000000001,0.14,0
14540.0,9,2994.98,0.03,0
14541.0,13,2353.68,0.22,0
14542.0,1,103.25,0.92,1
14543.0,34,14079.24,0.0,0
14544.0,2,2079.9,0.46,0
14545.0,1,349.25,0.98,1
14546.0,8,3494.69,0.07,0
14548.0,9,2627.49,0.76,1
14549.0,4,916.5500000000001,0.69,1
14550.0,2,587.6899999999999,0.23,0
14551.0,6,819.24,0.16,0
14552.0,3,511.28,0.4,1
14553.0,6,1294.59,0.16,0
14555.0,5,2189.43,0.19,0
14556.0,3,835.34,0.67,1
14558.0,3,655.5,0.81,1
14559.0,1,75.6,0.96,1
14560.0,33,5199.0599999999995,0.0,0
14561.0,2,566.99,0.21,0
14562.0,13,3389.66,0.0,0
14563.0,2,679.4399999999999,0.71,1
14564.0,2,2605.62,0.79,1
14565.0,3,2637.65,0.24,0
14566.0,3,2660.0,0.51,0
14568.0,1,919.7,0.86,1
14569.0,3,371.59000000000003,0.52,0
14570.0,3,613.75,0.8,1
14571.0,1,161.65,0.97,1
14572.0,8,4261.03,0.01,0
14573.0,13,2621.42,0.73,1
14574.0,1,143.70000000000002,0.93,1
14575.0,1,460.71,0.87,1
14576.0,1,70.80000000000001,0.99,1
14577.0,6,1161.18,0.21,0
14579.0,1,105.56,0.83,1
14580.0,1,14.85,0.97,1
14581.0,1,295.2,0.13,0
14583.0,7,1516.12,0.23,0
14584.0,8,1747.91,0.78,1
14585.0,4,986.22,0.56,0
14586.0,1,237.35999999999999,0.89,1
14587.0,8,1473.53,0.36,0
14588.0,1,135.39,0.97,1
14589.0,1,79.5,0.92,1
14590.0,20,3006.62,0.78,1
14591.0,1,250.22,0.31,0
14593.0,11,3433.61,0.1,0
14594.0,1,510.0,0.21,0
14595.0,3,587.65,0.19,0
14596.0,1,229.47,0.94,1
14597.0,5,1483.49,0.36,0
14598.0,1,162.07,0.92,0
14599.0,2,474.54,0.78,1
14600.0,2,865.17,0.59,1
14602.0,1,205.36,0.91,1
14603.0,1,660.0,0.94,1
14604.0,1,143.85999999999999,0.77,1
14605.0,4,937.16,0.8,1
14606.0,161,27124.66,0.07,0
14607.0,9,8063.13,0.08,0
14608.0,8,1771.79,0.07,0
14609.0,9,1371.0,0.09,0
14610.0,2,24.35,0.94,1
14611.0,2,604.33,0.85,1
14612.0,1,877.7,0.94,1
14613.0,1,76.32000000000001,1.0,1
14614.0,1,295.13,0.93,1
14615.0,5,951.76,0.88,1
14616.0,5,527.78,0.8,1
14617.0,2,190.47,0.9,1
14618.0,5,1000.6800000000001,0.2,0
14619.0,2,1291.24,0.96,1
14620.0,2,412.78000000000003,0.91,1
14621.0,7,2215.12,0.25,0
14622.0,1,320.58,0.9,1
14623.0,7,1568.19,0.12,0
14624.0,4,588.22,0.2,0
14625.0,11,4497.88,0.3,1
14626.0,8,3206.55,0.08,0
14627.0,1,462.75,0.91,1
14628.0,4,1657.6200000000001,0.1,0
14630.0,1,338.65,0.99,1
14631.0,5,1648.79,0.13,0
14632.0,1,114.56,0.9,1
14633.0,1,344.90000000000003,0.92,1
14634.0,4,2124.46,0.7,1
14635.0,1,215.22,0.87,1
14636.0,1,300.19,0.22,0
14637.0,1,106.68,0.95,1
14639.0,5,3229.6,0.32,0
14640.0,7,2546.8,0.05,0
14643.0,5,1679.89,0.69,1
14644.0,6,1604.46,0.12,0
14645.0,3,876.89,0.79,1
14646.0,111,384424.63,0.0,0
14647.0,2,519.97,0.85,1
14648.0,15,4546.86,0.17,1
14649.0,7,2942.24,0.19,0
14650.0,1,62.5,0.97,1
14651.0,8,1795.84,0.13,0
14653.0,6,2011.8,0.03,0
14654.0,1,246.86,0.94,1
14655.0,4,2756.84,0.07,0
14656.0,5,814.65,0.8,1
14657.0,5,1251.59,0.27,0
14659.0,6,1641.55,0.34,0
14662.0,6,1170.02,0.11,0
14663.0,2,490.6,0.81,1
14665.0,5,1645.6100000000001,0.22,0
14667.0,44,17676.18,0.03,0
14668.0,1,111.63000000000001,0.84,1
14669.0,7,3243.93,0.66,1
14670.0,3,602.0,0.81,1
14671.0,2,1127.45,0.82,1
14672.0,4,1113.14,0.74,1
14673.0,3,2047.9,0.41,0
14674.0,1,173.66,0.99,1
14675.0,1,462.15,0.18,0
14676.0,10,7499.47,0.14,0
14677.0,1,184.91,0.94,1
14678.0,1,403.39,0.3,1
14679.0,3,1289.44,0.88,1
14680.0,54,50466.86,0.02,0
14681.0,4,770.1500000000001,0.2,0
14682.0,6,1514.81,0.45,1
14683.0,1,146.56,0.92,1
14684.0,3,751.53,0.14,0
14685.0,8,4619.79,0.75,1
14686.0,5,885.83,0.84,1
14687.0,2,773.6800000000001,0.08,0
14688.0,21,5511.94,0.07,0
14689.0,1,112.80000000000001,0.96,1
14690.0,3,639.34,0.22,0
14691.0,1,439.6,0.28,0
14692.0,12,1745.09,0.74,1
14693.0,7,1165.36,0.76,1
14694.0,1,244.31,0.82,1
14695.0,3,1620.07,0.56,1
14696.0,5,1860.34,0.24,0
14697.0,2,188.61,0.94,1
14699.0,4,702.6,0.81,1
14700.0,4,2438.56,0.15,0
14701.0,13,3971.0,0.04,0
14702.0,20,4959.63,0.08,0
14704.0,4,487.82,0.22,0
14705.0,1,179.0,0.8284445929436137,1
14706.0,1,390.69,0.88,1
14707.0,2,139.2,0.83,1
14708.0,4,1787.0900000000001,0.11,0
14709.0,18,6325.2300000000005,0.01,0
14710.0,9,1316.46,0.21,0
14711.0,7,1915.85,0.13,0
14712.0,1,411.0,0.32,0
14713.0,17,4202.15,0.22,0
14714.0,3,746.05,0.19,0
14715.0,6,1220.52,0.29,0
14716.0,2,424.33,0.26,0
14717.0,1,81.3,0.97,1
14718.0,1,226.42000000000002,0.81,1
14719.0,2,488.12,0.2,0
14721.0,1,115.77,0.87,1
14722.0,3,513.37,0.75,1
14723.0,8,1405.76,0.14,0
14724.0,1,345.25,0.9,1
14725.0,3,597.16,0.21,0
14726.0,1,124.75,0.95,1
14727.0,3,467.93,0.79,1
14728.0,1,190.58,0.86,1
14729.0,3,907.38,0.67,1
14730.0,4,767.07,0.2,0
14731.0,2,251.01999999999998,0.15,0
14732.0,16,4432.88,0.02,0
14733.0,13,15326.28,0.04,0
14734.0,4,1056.42,0.88,1
14735.0,42,9060.880000000001,0.04,0
14736.0,2,401.08,0.89,1
14737.0,2,2823.62,0.22,0
14738.0,6,1033.14,0.47,0
14739.0,21,9692.84,0.0,0
14740.0,11,4161.06,0.69,1
14741.0,4,1166.1100000000001,0.22,0
14742.0,1,579.85,0.87,1
14743.0,1,50.480000000000004,0.95,1
14744.0,12,3713.13,0.0,0
14745.0,11,2292.05,0.11,0
14746.0,4,593.5,0.87,1
14747.0,1,328.2,0.88,1
14748.0,8,2507.7000000000003,0.02,0
14749.0,1,310.15,0.69,1
14750.0,1,112.03,0.91,1
14751.0,2,126.45,0.94,1
14753.0,1,306.36,0.22,0
14754.0,5,1140.7,0.16,0
14755.0,20,7514.45,0.0,0
14756.0,2,1914.8,0.12,0
14758.0,7,2864.9700000000003,0.18,1
14759.0,1,572.25,0.32,0
14760.0,1,89.2,0.82,1
14761.0,2,289.52,0.3,0
14762.0,2,417.57,0.89,1
14765.0,1,80.5,0.42,0
14766.0,9,5614.08,0.03,0
14767.0,1,382.81,0.89,1
14769.0,14,11272.41,0.0,0
14770.0,8,3637.6400000000003,0.12,1
14771.0,2,594.62,0.83,1
14773.0,1,140.55,0.88,1
14774.0,1,241.45000000000002,0.81,1
14775.0,2,1108.02,0.08,0
14776.0,11,2841.12,0.02,0
14777.0,1,307.56,0.9,1
14778.0,1,334.05,0.38,0
14779.0,3,386.15,0.57,1
14782.0,1,200.10000000000002,0.89,1
14783.0,1,307.3,0.75,1
14784.0,2,274.62,0.74,0
14786.0,1,90.96,0.98,1
14787.0,1,110.65,0.96,1
14788.0,1,476.88,0.13,0
14790.0,7,1933.72,0.09,0
14791.0,1,303.63,0.39,1
14793.0,1,396.91,0.19,0
14794.0,7,1313.53,0.19,0
14795.0,1,131.45000000000002,0.99,1
14796.0,22,8000.14,0.01,0
14797.0,1,300.31,0.62,1
14798.0,7,647.97,0.34,0
14799.0,1,180.45000000000002,0.24,0
14800.0,13,7111.3,0.09,0
14802.0,2,1502.98,0.97,1
14803.0,3,845.55,0.49,1
14805.0,4,659.24,0.29,0
14806.0,1,110.04,0.89,0
14807.0,2,519.29,0.61,1
14808.0,6,1846.31,0.1,0
14809.0,2,686.76,0.76,1
14810.0,11,1966.24,0.39,0
14811.0,1,170.5,0.99,1
14812.0,1,185.8,0.91,1
14813.0,4,1090.8700000000001,0.79,1
14814.0,1,160.46,0.98,1
14816.0,1,271.85,0.82,1
14817.0,7,3959.86,0.09,1
14818.0,5,922.24,0.16,0
14819.0,3,282.81,0.17,0
14820.0,6,907.24,0.14,0
14821.0,7,1286.45,0.84,1
14822.0,1,157.70000000000002,0.88,1
14823.0,3,321.43,0.88,1
14824.0,6,2895.2,0.13,0
14825.0,18,3905.4900000000002,0.06,0
14826.0,2,385.2,0.81,1
14828.0,13,9839.460000000001,0.64,1
14829.0,6,1526.92,0.15,0
14831.0,3,1676.57,0.79,1
14832.0,1,322.69,0.94,1
14833.0,1,94.8,0.96,1
14834.0,2,729.55,0.16,0
14835.0,2,297.0,0.894785470502194,1
14837.0,7,2768.26,0.08,0
14838.0,2,773.6700000000001,0.83,1
14839.0,3,915.28,0.85,1
14840.0,2,362.71,0.93,1
14841.0,12,6242.81,0.02,0
14842.0,2,1688.48,0.25,0
14843.0,1,211.8,0.48,1
14844.0,8,5055.97,0.02,0
14845.0,1,150.0,0.7532839250233636,1
14846.0,1,437.4,0.96,1
14847.0,3,1348.95,0.93,1
14848.0,1,310.56,0.64,1
14849.0,31,12044.45,0.02,0
14850.0,7,1794.01,0.74,1
14851.0,2,524.19,0.24,0
14852.0,16,4944.7,0.0,0
14853.0,4,1115.57,0.19,0
14854.0,9,3496.21,0.02,0
14855.0,6,6181.0,0.05,0
14857.0,6,3001.251,0.08,0
14858.0,1,180.75,0.97,1
14859.0,2,648.76,0.2,0
14861.0,9,1254.94,0.07,0
14862.0,1,304.1,0.33,0
14865.0,3,114.72,0.29,0
14866.0,10,6683.42,0.16,0
14867.0,16,2952.06,0.59,1
14868.0,7,2126.89,0.08,0
14869.0,4,2078.54,0.14,0
14870.0,6,1838.95,0.82,1
14871.0,8,1091.34,0.47,0
14872.0,3,816.6,0.83,1
14873.0,2,854.13,0.89,1
14874.0,1,116.18,0.88,1
14875.0,2,1759.08,0.18,0
14876.0,2,256.7,0.88,1
14877.0,2,437.0,0.81,1
14878.0,22,3702.7200000000003,0.14,0
14879.0,1,185.06,0.97,1
14880.0,2,363.27,0.22,0
14882.0,12,3038.4500000000003,0.05,0
14883.0,2,358.48,0.32,0
14884.0,1,120.6,0.98,1
14885.0,2,832.8,0.12,0
14886.0,1,364.8,0.91,1
14888.0,1,369.2,0.8,1
14889.0,1,135.9,0.93,1
14890.0,3,817.25,0.84,1
14891.0,4,1106.73,0.84,1
14892.0,1,202.35000000000002,0.97,1
14893.0,1,571.76,0.28,0
14894.0,2,837.0600000000001,0.22,0
14895.0,26,19189.62,0.0,0
14896.0,8,2092.42,0.66,1
14897.0,5,1949.66,0.09,0
14898.0,12,2815.22,0.13,0
14899.0,1,1384.88,0.78,1
14900.0,1,13.919999999999998,0.9,1
14901.0,6,1365.41,0.21,0
14902.0,2,702.96,0.52,0
14903.0,3,1800.23,0.21,0
14904.0,2,615.2,0.22,0
14905.0,8,1971.39,0.72,1
14906.0,1,68.44,1.0,1
14907.0,13,4596.51,0.05,0
14908.0,1,104.10000000000001,0.3,0
14909.0,3,1404.68,0.73,1
14911.0,287,207734.76,0.04,0
14912.0,5,1504.19,0.26,0
14913.0,7,3762.85,0.02,0
14915.0,10,1646.05,0.19,0
14916.0,6,2475.25,0.06,0
14917.0,2,1123.75,0.89,1
14918.0,8,5111.08,0.05,0
14919.0,1,359.35,0.87,1
14920.0,3,1607.17,0.96,1
14921.0,1,903.01,0.16,0
14922.0,2,843.74,0.91,1
14924.0,3,931.01,0.82,1
14926.0,2,359.4,0.85,1
14927.0,1,308.2,0.89,1
14928.0,1,223.91000000000003,0.82,1
14929.0,1,612.8100000000001,0.16,0
14930.0,4,3977.9,0.1,0
14931.0,2,586.0,0.26,0
14932.0,2,1029.66,0.88,1
14933.0,4,1770.0,0.72,1
14934.0,4,2441.4,0.12,0
14935.0,2,2849.83,0.64,1
14936.0,6,7910.18,0.03,0
14938.0,2,2322.43,0.75,1
14940.0,2,531.49,0.9,1
14941.0,1,182.1,0.81,1
14942.0,4,746.56,0.84,1
14943.0,1,107.62,0.87,1
14944.0,13,6392.150000000001,0.02,0
14945.0,1,179.4,0.94,1
14947.0,4,758.97,0.19,0
14948.0,2,543.67,0.18,0
14949.0,4,515.0,0.48,1
14952.0,28,13064.47,0.0,0
14953.0,3,723.95,0.51,0
14954.0,1,167.27,0.9,0
14955.0,1,163.77,0.94,1
14956.0,1,1325.0,0.92,1
14957.0,2,333.29,0.9,1
14958.0,6,957.94,0.9,1
14959.0,2,422.38,0.3,0
14960.0,1,88.3,0.28,0
14961.0,19,13272.45,0.03,0
14962.0,4,366.91,0.8,1
14963.0,8,1970.8799999999999,0.2,0
14964.0,1,206.21,0.97,1
14966.0,5,924.52,0.56,0
14967.0,5,1518.81,0.01,0
14968.0,1,357.4,0.29,0
14969.0,1,906.23,0.88,1
14970.0,11,4447.04,0.37,0
14972.0,1,30.300000000000004,0.47,0
14973.0,1,654.6,0.27,0
14975.0,1,192.45000000000002,0.26,0
14976.0,3,450.26,0.3,0
14977.0,1,31.93,0.91,1
14978.0,9,2748.0,0.06,0
14979.0,1,439.46,0.89,1
14980.0,1,150.68,0.57,1
14981.0,2,372.92,0.86,1
14982.0,1,237.78,0.92,1
14983.0,1,183.20000000000002,0.99,1
14984.0,5,1168.32,0.16,0
14985.0,2,296.75,0.78,1
14986.0,2,566.9,0.83,1
14987.0,7,1550.6499999999999,0.12,0
14988.0,7,2066.6,0.75,1
14989.0,1,342.4,0.99,1
14990.0,2,305.42,0.88,1
14991.0,1,314.67,0.95,1
14992.0,1,210.5,0.89,1
14993.0,1,36.13,0.94,1
14994.0,5,960.63,0.59,1
14995.0,1,119.31,0.35,0
14996.0,2,442.28999999999996,0.93,1
14997.0,2,385.68,0.19,0
14998.0,4,770.73,0.78,1
14999.0,1,129.48,0.96,1
15001.0,2,230.85999999999999,0.91,1
15002.0,8,4323.11,0.03,0
15003.0,6,1060.7,0.75,1
15004.0,1,1246.32,0.66,1
15005.0,45,11687.22,0.08,0
15006.0,1,323.05,0.22,0
15007.0,1,156.91,0.97,1
15008.0,2,360.0,0.81,1
15011.0,2,416.6,0.89,1
15012.0,2,628.64,0.14,0
15013.0,10,1641.3,0.42,1
15014.0,1,117.72999999999999,0.28,0
15015.0,13,2365.02,0.72,1
15016.0,5,630.3000000000001,0.77,1
15018.0,2,402.59000000000003,0.28,0
15019.0,1,266.0,0.84,1
15020.0,1,203.42,0.6,1
15021.0,8,1988.09,0.06,0
15022.0,1,281.05,0.26,0
15023.0,16,9807.36,0.02,0
15024.0,9,3102.27,0.16,0
15025.0,1,636.08,0.18,0
15026.0,4,823.39,0.3,0
15027.0,9,3096.42,0.07,0
15028.0,3,716.55,0.25,0
15029.0,1,365.1,0.86,1
15030.0,7,1614.39,0.08,0
15031.0,11,2639.27,0.18,0
15032.0,8,13780.65,0.79,1
15033.0,4,1344.79,0.15,0
15034.0,11,6669.62,0.1,0
15036.0,2,245.69,0.15,0
15037.0,2,402.51,0.92,1
15038.0,7,1121.82,0.11,0
15039.0,79,36518.01,0.02,0
15040.0,1,7.49,0.98,1
15041.0,2,294.02,0.77,1
15042.0,2,315.45,0.69,1
15043.0,5,2336.8,0.14,0
15044.0,31,13706.380000000001,0.02,0
15045.0,2,735.66,0.85,1
15046.0,19,5518.88,0.01,0
15047.0,1,343.62,0.94,1
15048.0,2,355.15,0.24,0
15049.0,1,121.17000000000002,0.74,1
15050.0,2,2411.7,0.19,0
15051.0,7,2921.29,0.05,0
15052.0,1,215.78,0.9,1
15053.0,2,478.59999999999997,0.21,0
15055.0,3,560.07,0.9,1
15056.0,1,133.45,0.98,1
15057.0,5,3255.96,0.59,1
15058.0,11,2296.35,0.13,0
15059.0,15,2918.78,0.01,0
15061.0,115,118946.08,0.04,0
15062.0,7,2411.8,0.07,0
15063.0,1,370.8,0.92,1
15064.0,4,1254.41,0.75,1
15065.0,4,3027.48,0.15,0
15067.0,3,2981.17,0.19,0
15068.0,3,863.4499999999999,0.16,0
15069.0,1,1109.53,0.89,1
15070.0,3,843.25,0.87,1
15071.0,3,1062.16,0.33,0
15072.0,1,187.52,0.97,1
15073.0,7,2606.57,0.1,0
15074.0,2,817.46,0.25,0
